date,state,rate
2021/3/20,Virginia,13.81
2021/3/21,Virginia,14.08
2021/3/22,Virginia,14.34
2021/3/23,Virginia,14.45
2021/3/24,Virginia,14.75
2021/3/25,Virginia,14.97
2021/3/26,Virginia,15.32
2021/3/27,Virginia,15.51
2021/3/28,Virginia,15.93
2021/3/29,Virginia,16.25
2021/3/30,Virginia,16.74
2021/3/31,Virginia,17.07
2021/4/1,Virginia,17.46
2021/4/2,Virginia,17.97
2021/4/3,Virginia,18.59
2021/4/4,Virginia,19.23
2021/4/5,Virginia,19.53
2021/4/6,Virginia,19.85
2021/4/7,Virginia,20.27
2021/4/8,Virginia,20.73
2021/4/9,Virginia,21.28
2021/4/10,Virginia,21.96
2021/4/11,Virginia,22.65
2021/4/12,Virginia,22.97
2021/4/13,Virginia,23.41
2021/4/14,Virginia,23.95
2021/4/15,Virginia,24.45
2021/4/16,Virginia,25.27
2021/4/17,Virginia,26
2021/4/18,Virginia,26.56
2021/4/19,Virginia,26.96
2021/4/20,Virginia,27.29
2021/4/21,Virginia,27.71
2021/4/22,Virginia,28.33
2021/4/23,Virginia,29.1
2021/4/24,Virginia,29.84
2021/4/25,Virginia,30.37
2021/4/26,Virginia,30.77
2021/4/27,Virginia,31.14
2021/4/28,Virginia,31.52
2021/4/29,Virginia,32.09
2021/4/30,Virginia,32.83
2021/5/1,Virginia,33.61
2021/1/12,Washington,0.23
2021/1/13,Washington,0.3
2021/1/14,Washington,0.35
2021/1/15,Washington,0.41
2021/1/16,Washington,0.45
2021/1/17,Washington,0.5
2021/1/18,Washington,0.54
2021/1/19,Washington,0.59
2021/1/20,Washington,0.65
2021/1/21,Washington,0.73
2021/1/22,Washington,0.82
2021/1/23,Washington,0.88
2021/1/24,Washington,0.9
2021/1/25,Washington,0.97
2021/1/26,Washington,1
2021/1/27,Washington,1.07
2021/1/28,Washington,1.2
2021/1/29,Washington,1.31
2021/1/30,Washington,1.42
2021/1/31,Washington,1.54
2021/2/1,Washington,1.66
2021/2/2,Washington,1.72
2021/2/3,Washington,1.81
2021/2/4,Washington,1.94
2021/2/5,Washington,2.07
2021/2/6,Washington,2.25
2021/2/7,Washington,2.41
2021/2/8,Washington,2.54
2021/2/9,Washington,2.61
2021/2/10,Washington,2.83
2021/2/11,Washington,3.01
2021/2/12,Washington,3.25
2021/2/13,Washington,3.46
2021/2/14,Washington,3.7
2021/2/15,Washington,3.8
2021/2/16,Washington,3.9
2021/2/17,Washington,4.11
2021/2/18,Washington,4.3
2021/2/19,Washington,4.79
2021/2/20,Washington,5.12
2021/2/21,Washington,5.4
2021/2/22,Washington,5.73
2021/2/23,Washington,5.85
2021/2/24,Washington,6
2021/2/25,Washington,6.39
2021/2/26,Washington,6.77
2021/2/27,Washington,7.21
2021/2/28,Washington,7.65
2021/3/1,Washington,8.16
2021/3/2,Washington,8.44
2021/3/3,Washington,8.73
2021/3/4,Washington,9.01
2021/3/5,Washington,9.34
2021/3/6,Washington,9.67
2021/3/7,Washington,10.02
2021/3/8,Washington,10.35
2021/3/9,Washington,10.56
2021/3/10,Washington,10.76
2021/3/11,Washington,11.22
2021/3/12,Washington,11.54
2021/3/13,Washington,11.84
2021/3/14,Washington,12.17
2021/3/15,Washington,12.54
2021/3/16,Washington,12.81
2021/3/17,Washington,12.99
2021/3/18,Washington,13.31
2021/3/19,Washington,13.63
2021/3/20,Washington,13.97
2021/3/21,Washington,14.36
2021/3/22,Washington,14.63
2021/3/23,Washington,14.78
2021/3/24,Washington,14.96
2021/3/25,Washington,15.31
2021/3/26,Washington,15.75
2021/3/27,Washington,16.22
2021/3/28,Washington,16.8
2021/3/29,Washington,17.31
2021/3/30,Washington,17.56
2021/3/31,Washington,17.93
2021/4/1,Washington,18.43
2021/4/2,Washington,18.95
2021/4/3,Washington,19.49
2021/4/4,Washington,20.09
2021/4/5,Washington,20.69
2021/4/6,Washington,20.84
2021/4/7,Washington,21.19
2021/4/8,Washington,21.66
2021/4/9,Washington,22.17
2021/4/10,Washington,22.81
2021/4/11,Washington,23.44
2021/4/12,Washington,24.05
2021/4/13,Washington,24.43
2021/4/14,Washington,24.89
2021/4/15,Washington,25.36
2021/4/16,Washington,25.84
2021/4/17,Washington,26.36
2021/4/18,Washington,26.92
2021/4/19,Washington,27.49
2021/4/20,Washington,27.66
2021/4/21,Washington,27.98
2021/4/22,Washington,28.42
2021/4/23,Washington,28.97
2021/4/24,Washington,29.48
2021/4/25,Washington,30.08
2021/4/26,Washington,30.6
2021/4/27,Washington,30.81
2021/4/28,Washington,31.15
2021/4/29,Washington,31.65
2021/4/30,Washington,32.24
2021/5/1,Washington,32.74
2021/1/12,West Virginia,0.3
2021/1/13,West Virginia,0.59
2021/1/14,West Virginia,0.89
2021/1/15,West Virginia,1.18
2021/1/16,West Virginia,1.22
2021/1/17,West Virginia,1.25
2021/1/18,West Virginia,1.28
2021/1/19,West Virginia,1.32
2021/1/20,West Virginia,1.43
2021/1/21,West Virginia,1.76
2021/1/22,West Virginia,1.97
2021/1/23,West Virginia,2.12
2021/1/24,West Virginia,2.18
2021/1/25,West Virginia,2.2
2021/1/26,West Virginia,2.39
2021/1/27,West Virginia,2.52
2021/1/28,West Virginia,2.84
2021/1/29,West Virginia,3.24
2021/1/30,West Virginia,3.64
2021/1/31,West Virginia,3.75
2021/2/1,West Virginia,3.76
2021/2/2,West Virginia,3.9
2021/2/3,West Virginia,4.04
2021/2/4,West Virginia,4.37
2021/2/5,West Virginia,4.89
2021/2/6,West Virginia,5.59
2021/2/7,West Virginia,5.8
2021/2/8,West Virginia,5.84
2021/2/9,West Virginia,6.01
2021/2/10,West Virginia,6.16
2021/2/11,West Virginia,6.39
2021/2/12,West Virginia,6.74
2021/2/13,West Virginia,7.47
2021/2/14,West Virginia,7.75
2021/2/15,West Virginia,7.86
2021/2/16,West Virginia,7.97
2021/2/17,West Virginia,8.06
2021/2/18,West Virginia,8.3
2021/2/19,West Virginia,9
2021/2/20,West Virginia,9.16
2021/2/21,West Virginia,9.32
2021/2/22,West Virginia,9.49
2021/2/23,West Virginia,9.62
2021/2/24,West Virginia,9.74
2021/2/25,West Virginia,10.1
2021/2/26,West Virginia,10.57
2021/2/27,West Virginia,11.22
2021/2/28,West Virginia,11.44
2021/3/1,West Virginia,11.5
2021/3/2,West Virginia,11.56
2021/3/3,West Virginia,11.69
2021/3/4,West Virginia,11.9
2021/3/5,West Virginia,12.27
2021/3/6,West Virginia,12.64
2021/3/7,West Virginia,12.78
2021/3/8,West Virginia,12.84
2021/3/9,West Virginia,12.91
2021/3/10,West Virginia,12.99
2021/3/11,West Virginia,13.32
2021/3/12,West Virginia,13.77
2021/3/13,West Virginia,14.41
2021/3/14,West Virginia,14.51
2021/3/15,West Virginia,14.57
2021/3/16,West Virginia,14.65
2021/3/17,West Virginia,14.7
2021/3/18,West Virginia,15
2021/3/19,West Virginia,15.43
2021/3/20,West Virginia,15.85
2021/3/21,West Virginia,15.95
2021/3/22,West Virginia,15.99
2021/3/23,West Virginia,16.12
2021/3/24,West Virginia,16.31
2021/3/25,West Virginia,16.78
2021/3/26,West Virginia,17.58
2021/3/27,West Virginia,18.3
2021/3/28,West Virginia,18.45
2021/3/29,West Virginia,18.48
2021/3/30,West Virginia,18.64
2021/3/31,West Virginia,18.79
2021/4/1,West Virginia,19.38
2021/4/2,West Virginia,20.49
2021/4/3,West Virginia,21
2021/4/4,West Virginia,21.16
2021/4/5,West Virginia,21.19
2021/4/6,West Virginia,21.32
2021/4/7,West Virginia,21.56
2021/4/8,West Virginia,22.09
2021/4/9,West Virginia,22.93
2021/4/10,West Virginia,23.79
2021/4/11,West Virginia,24.14
2021/4/12,West Virginia,24.19
2021/4/13,West Virginia,24.36
2021/4/14,West Virginia,24.57
2021/4/15,West Virginia,24.97
2021/4/16,West Virginia,25.65
2021/4/17,West Virginia,26.32
2021/4/18,West Virginia,26.6
2021/4/19,West Virginia,26.62
2021/4/20,West Virginia,26.87
2021/4/21,West Virginia,27.15
2021/4/22,West Virginia,27.6
2021/4/23,West Virginia,28.32
2021/4/24,West Virginia,28.76
2021/4/25,West Virginia,28.96
2021/4/26,West Virginia,28.98
2021/4/27,West Virginia,29.12
2021/4/28,West Virginia,29.31
2021/4/29,West Virginia,29.81
2021/4/30,West Virginia,30.34
2021/5/1,West Virginia,30.74
2021/1/12,Wisconsin,0.19
2021/1/13,Wisconsin,0.19
2021/1/14,Wisconsin,0.24
2021/1/15,Wisconsin,0.29
2021/1/16,Wisconsin,0.32
2021/1/17,Wisconsin,0.35
2021/1/18,Wisconsin,0.38
2021/1/19,Wisconsin,0.41
2021/1/20,Wisconsin,0.47
2021/1/21,Wisconsin,0.55
2021/1/22,Wisconsin,0.65
2021/1/23,Wisconsin,0.73
2021/1/24,Wisconsin,0.78
2021/1/25,Wisconsin,0.81
2021/1/26,Wisconsin,0.82
2021/1/27,Wisconsin,0.9
2021/1/28,Wisconsin,0.99
2021/1/29,Wisconsin,1.12
2021/1/30,Wisconsin,1.24
2021/1/31,Wisconsin,1.36
2021/2/1,Wisconsin,1.39
2021/2/2,Wisconsin,1.4
2021/2/3,Wisconsin,1.46
2021/2/4,Wisconsin,1.46
2021/2/5,Wisconsin,1.66
2021/2/6,Wisconsin,1.89
2021/2/7,Wisconsin,2.63
2021/2/8,Wisconsin,2.73
2021/2/9,Wisconsin,2.76
2021/2/10,Wisconsin,2.89
2021/2/11,Wisconsin,3.03
2021/2/12,Wisconsin,3.26
2021/2/13,Wisconsin,3.71
2021/2/14,Wisconsin,4.03
2021/2/15,Wisconsin,4.1
2021/2/16,Wisconsin,4.18
2021/2/17,Wisconsin,4.34
2021/2/18,Wisconsin,4.57
2021/2/19,Wisconsin,5.26
2021/2/20,Wisconsin,5.75
2021/2/21,Wisconsin,6.17
2021/2/22,Wisconsin,6.42
2021/2/23,Wisconsin,6.5
2021/2/24,Wisconsin,6.75
2021/2/25,Wisconsin,7.09
2021/2/26,Wisconsin,7.55
2021/2/27,Wisconsin,8.12
2021/2/28,Wisconsin,8.59
2021/3/1,Wisconsin,8.89
2021/3/2,Wisconsin,9.02
2021/3/3,Wisconsin,9.26
2021/3/4,Wisconsin,9.6
2021/3/5,Wisconsin,10.02
2021/3/6,Wisconsin,10.44
2021/3/7,Wisconsin,10.77
2021/3/8,Wisconsin,10.99
2021/3/9,Wisconsin,11.03
2021/3/10,Wisconsin,11.21
2021/3/11,Wisconsin,11.48
2021/3/12,Wisconsin,11.88
2021/3/13,Wisconsin,12.66
2021/3/14,Wisconsin,12.67
2021/3/15,Wisconsin,12.94
2021/3/16,Wisconsin,13.2
2021/3/17,Wisconsin,13.43
2021/3/18,Wisconsin,13.79
2021/3/19,Wisconsin,14.27
2021/3/20,Wisconsin,14.83
2021/3/21,Wisconsin,15.34
2021/3/22,Wisconsin,15.6
2021/3/23,Wisconsin,15.69
2021/3/24,Wisconsin,15.96
2021/3/25,Wisconsin,16.3
2021/3/26,Wisconsin,16.73
2021/3/27,Wisconsin,17.31
2021/3/28,Wisconsin,17.85
2021/3/29,Wisconsin,18.18
2021/3/30,Wisconsin,18.3
2021/3/31,Wisconsin,18.54
2021/4/1,Wisconsin,18.99
2021/4/2,Wisconsin,19.65
2021/4/3,Wisconsin,20.45
2021/4/4,Wisconsin,20.97
2021/4/5,Wisconsin,21.33
2021/4/6,Wisconsin,21.37
2021/4/7,Wisconsin,21.65
2021/4/8,Wisconsin,22.37
2021/4/9,Wisconsin,23.25
2021/4/10,Wisconsin,24.22
2021/4/11,Wisconsin,25.22
2021/4/12,Wisconsin,25.76
2021/4/13,Wisconsin,25.93
2021/4/14,Wisconsin,26.27
2021/4/15,Wisconsin,26.72
2021/4/16,Wisconsin,27.29
2021/4/17,Wisconsin,28.06
2021/4/18,Wisconsin,28.84
2021/4/19,Wisconsin,29.45
2021/4/20,Wisconsin,29.65
2021/4/21,Wisconsin,30.04
2021/4/22,Wisconsin,30.75
2021/4/23,Wisconsin,31.7
2021/4/24,Wisconsin,32.41
2021/4/25,Wisconsin,33.12
2021/4/26,Wisconsin,33.46
2021/4/27,Wisconsin,33.58
2021/4/28,Wisconsin,33.97
2021/4/29,Wisconsin,34.55
2021/4/30,Wisconsin,35.28
2021/5/1,Wisconsin,35.93
2021/1/12,Wyoming,0.37
2021/1/13,Wyoming,0.44
2021/1/14,Wyoming,0.46
2021/1/15,Wyoming,0.48
2021/1/16,Wyoming,0.5
2021/1/17,Wyoming,0.52
2021/1/18,Wyoming,0.54
2021/1/19,Wyoming,0.56
2021/1/20,Wyoming,0.59
2021/1/21,Wyoming,0.59
2021/1/22,Wyoming,0.78
2021/1/23,Wyoming,0.82
2021/1/24,Wyoming,0.85
2021/1/25,Wyoming,0.85
2021/1/26,Wyoming,0.85
2021/1/27,Wyoming,0.94
2021/1/28,Wyoming,0.94
2021/1/29,Wyoming,1.33
2021/1/30,Wyoming,1.33
2021/1/31,Wyoming,1.61
2021/2/1,Wyoming,1.67
2021/2/2,Wyoming,1.7
2021/2/3,Wyoming,1.81
2021/2/4,Wyoming,1.81
2021/2/5,Wyoming,2.22
2021/2/6,Wyoming,2.56
2021/2/7,Wyoming,2.56
2021/2/8,Wyoming,2.89
2021/2/9,Wyoming,2.89
2021/2/10,Wyoming,3.14
2021/2/11,Wyoming,3.14
2021/2/12,Wyoming,3.98
2021/2/13,Wyoming,3.98
2021/2/14,Wyoming,4.69
2021/2/15,Wyoming,4.73
2021/2/16,Wyoming,4.76
2021/2/17,Wyoming,4.76
2021/2/18,Wyoming,5.2
2021/2/19,Wyoming,6.33
2021/2/20,Wyoming,6.79
2021/2/21,Wyoming,6.82
2021/2/22,Wyoming,7.38
2021/2/23,Wyoming,7.43
2021/2/24,Wyoming,7.46
2021/2/25,Wyoming,7.99
2021/2/26,Wyoming,8.37
2021/2/27,Wyoming,8.98
2021/2/28,Wyoming,9.39
2021/3/1,Wyoming,9.42
2021/3/2,Wyoming,9.43
2021/3/3,Wyoming,9.86
2021/3/4,Wyoming,9.89
2021/3/5,Wyoming,10.23
2021/3/6,Wyoming,11.09
2021/3/7,Wyoming,11.14
2021/3/8,Wyoming,11.79
2021/3/9,Wyoming,11.8
2021/3/10,Wyoming,12.25
2021/3/11,Wyoming,12.3
2021/3/12,Wyoming,12.97
2021/3/13,Wyoming,13.48
2021/3/14,Wyoming,13.92
2021/3/15,Wyoming,14.02
2021/3/16,Wyoming,14.14
2021/3/17,Wyoming,14.14
2021/3/18,Wyoming,14.16
2021/3/19,Wyoming,14.68
2021/3/20,Wyoming,14.74
2021/3/21,Wyoming,14.77
2021/3/22,Wyoming,14.78
2021/3/23,Wyoming,15.95
2021/3/24,Wyoming,15.97
2021/3/25,Wyoming,16.54
2021/3/26,Wyoming,16.56
2021/3/27,Wyoming,16.61
2021/3/28,Wyoming,16.66
2021/3/29,Wyoming,18.1
2021/3/30,Wyoming,18.11
2021/3/31,Wyoming,18.15
2021/4/1,Wyoming,18.83
2021/4/2,Wyoming,18.87
2021/4/3,Wyoming,18.91
2021/4/4,Wyoming,20.52
2021/4/5,Wyoming,20.57
2021/4/6,Wyoming,20.69
2021/4/7,Wyoming,20.72
2021/4/8,Wyoming,20.75
2021/4/9,Wyoming,20.78
2021/4/10,Wyoming,20.83
2021/4/11,Wyoming,22.8
2021/4/12,Wyoming,22.81
2021/4/13,Wyoming,23.18
2021/4/14,Wyoming,23.45
2021/4/15,Wyoming,23.46
2021/4/16,Wyoming,24.1
2021/4/17,Wyoming,24.13
2021/4/18,Wyoming,24.14
2021/4/19,Wyoming,24.16
2021/4/20,Wyoming,25.02
2021/4/21,Wyoming,25.04
2021/4/22,Wyoming,25.58
2021/4/23,Wyoming,25.97
2021/4/24,Wyoming,25.98
2021/4/25,Wyoming,26.01
2021/4/26,Wyoming,26.86
2021/4/27,Wyoming,26.87
2021/4/28,Wyoming,26.9
2021/4/29,Wyoming,27.42
2021/4/30,Wyoming,27.76
2021/5/1,Wyoming,28.01
